Upc,UPC,Description,ClickList Eligible,Primary Department,Recap Department,Department,Commodity,Sub-Commodity,Last 7 Days Sales,,,
1112002338,,Bissell Ewww Pet Stain & Odor Remover,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,212 - PET CARE SUPPLIES,8334 - TRAINING PADS/STAIN/ODOR REMOVERS                      ,,,,
1113200161,,Alpo Chunk Bacon Flavor Dog Food,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,009 - WET DOG FOOD,7194 - WET DOG FOOD - REGULAR        ,,,,
1113200550,,Alpo Beef Banquet Cat Food,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,021 - WET CAT FOOD,7185 - WET CAT FOOD - VALUE          ,,,,
1113200561,,Alpo Tuna Treat Cat Food,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,021 - WET CAT FOOD,7185 - WET CAT FOOD - VALUE          ,,,,
1113200563,,Alpo Sliced Beef in Gravy Cat Food,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,021 - WET CAT FOOD,7185 - WET CAT FOOD - VALUE          ,,,,
1113200565,,Alpo Sliced Chicken in Gravy Cat Food,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,021 - WET CAT FOOD,7185 - WET CAT FOOD - VALUE          ,,,,
1113201012,,Alpo Lamb Meal Rice & Barley Dog Food,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,091 - DRY DOG FOOD,7196 - DRY DOG FOOD REGULAR          ,,,,
1113201242,,Alpo Gourmet Dry Cat Food,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,095 - DRY CAT FOOD,7199 - DRY CAT FOOD - VALUE          ,,,,
1113201265,,Alpo Gourmet Dry Cat Food,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,095 - DRY CAT FOOD,7199 - DRY CAT FOOD - VALUE          ,,,,
1113204313,,Alpo Chicken Pasta & Vegetable Dog Food,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,009 - WET DOG FOOD,7194 - WET DOG FOOD - REGULAR        ,,,,
1113207034,,Alpo Prime Cuts in Gravy with Beef & Rice,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,009 - WET DOG FOOD,7194 - WET DOG FOOD - REGULAR        ,,,,
1113212528,,Alpo Prime Cuts Gourmet Dinner Dog Food,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,009 - WET DOG FOOD,7194 - WET DOG FOOD - REGULAR        ,,,,
1113215760,,Alpo Prime Cuts with Beef & Egg Dog Food,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,009 - WET DOG FOOD,7194 - WET DOG FOOD - REGULAR        ,,,,
1113228151,,Alpo Beefy Bites,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,020 - DOG TREATS,7195 - DOG TREATS - SNACKS           ,,,,
1115001800,,Roundy's 100% Grape Juice,Y,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,007 - SHELF STABLE JUICE,3038 - GRAPE JUICE (OVER 50% JUICE)  ,,,,
1115004315,,Roundy's Cut Sweet Potatoes,Y,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,002 - CAN VEGETABLES - SHELF STABLE,2078 - SWEET POTATOES                ,,,,
1115006700,,Roundy's Apple Jelly,Y,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,076 - PEANUT BUTTER/JELLY/JAMS&HONEY,2220 - JELLY                         ,,,,
1115011451,,Roundy's Mini Beef Ravioli,Y,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,023 - CANNED PASTA&MWV FD-SHLF STBL,9291 - CAN PASTA                     ,,,,
1115024275,,Rndy Minced Onion 81730,Y,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,013 - SPICES & EXTRACTS,0216 - SPICES & SEASONINGS           ,,,,
1115099251,,Roundy's Jumbo Golden Raisins,Y,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,636 - DRIED FRUIT                   ,8211 - RAISINS                                                ,,,,
1115099252,,Roundy's Dried Tropical Blend,Y,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,636 - DRIED FRUIT                   ,8213 - DRIED FRUIT - OTHER                                    ,,,,
1115099278,,Roundy's Dried Jumbo Apricots,Y,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,636 - DRIED FRUIT                   ,8213 - DRIED FRUIT - OTHER                                    ,,,,
1115099665,,Roundy's Dried Pineapple Rings,Y,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,636 - DRIED FRUIT                   ,8213 - DRIED FRUIT - OTHER                                    ,,,,
1119415610,,S&W Pitted Dark Sweet Cherries,Y,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,001 - CANNED FRUIT/FRUIT BOWLS,1010 - CHERRIES (EXCEPT MARASCHINO)  ,,,,
1119427193,,S&W Julienne Beets,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,002 - CAN VEGETABLES - SHELF STABLE,2056 - BEETS                         ,,,,
1119427797,,S&W Pickled Party Sliced Beets,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,002 - CAN VEGETABLES - SHELF STABLE,2056 - BEETS                         ,,,,
1119428993,,S&W Julienne Carrots,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,002 - CAN VEGETABLES - SHELF STABLE,2058 - CARROTS                       ,,,,
1119430015,,S&W Whole Kernel Corn,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,002 - CAN VEGETABLES - SHELF STABLE,2060 - CORN                          ,,,,
1119432094,,S&W Sweet Peas,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,002 - CAN VEGETABLES - SHELF STABLE,2070 - PEAS/GREEN                    ,,,,
1119432631,,S&W Peas & Carrots,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,002 - CAN VEGETABLES - SHELF STABLE,2070 - PEAS/GREEN                    ,,,,
1119432767,,S&W Peas & Onions,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,002 - CAN VEGETABLES - SHELF STABLE,2072 - PEAS & ONIONS/PEAS & CARROT   ,,,,
1119438509,,S&W Chipotle Chili Beans,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,003 - CAN BEANS,2050 - VARIETY BEANS - KIDNEY/PINTO/ETC                       ,,,,
1119438534,,S&W Chili Makin's Black Beans,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,003 - CAN BEANS,2050 - VARIETY BEANS - KIDNEY/PINTO/ETC                       ,,,,
1119438596,,S&W Maple Sugar Baked Beans,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,003 - CAN BEANS,2046 - PREPARED BEANS - BAKED W/PORK /VEGETARIAN              ,,,,
1119438786,,S&W Caribbean Black Beans,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,003 - CAN BEANS,2050 - VARIETY BEANS - KIDNEY/PINTO/ETC                       ,,,,
1119438788,,S&W Santa Fe Beans,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,003 - CAN BEANS,2050 - VARIETY BEANS - KIDNEY/PINTO/ETC                       ,,,,
1119439117,,S&W Louisiana Style Red Beans ,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,003 - CAN BEANS,2050 - VARIETY BEANS - KIDNEY/PINTO/ETC                       ,,,,
1121000480,,Tabasco Red and Spicy Salt,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,088 - CONDIMENTS & SAUCES,0205 - HOT SAUCE                     ,,,,
1122509883,,Do Tomato Paste,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,022 - TOMATO PRODUCTS-SHELF STABLE,2089 - TOMATO PASTE                  ,,,,
1125101202,,Chung's Gourmet Pork Egg Rolls,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,037 - FROZEN HANDHELDS & SNACKS,0194 - SNACKS/APPETIZERS             ,,,,
1125101203,,Chung's Gourmet Vegetable Egg Rolls,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,037 - FROZEN HANDHELDS & SNACKS,0194 - SNACKS/APPETIZERS             ,,,,
1125101204,,Chung's Gourmet Shrimp Egg Rolls,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,037 - FROZEN HANDHELDS & SNACKS,0194 - SNACKS/APPETIZERS             ,,,,
1132170901,,Alpo Tbonz Porterhouse,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,020 - DOG TREATS,7182 - DOG BISCUITS - REGULAR        ,,,,
1138800403,,Hertzfield Poultry Farms Eggs,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,064 - EGGS,3517 - EGGS - LARGE                  ,,,,
1150319864,,La Joya Pork Rinds,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,137 - AUTHENTIC HISPANIC FDS&PRODUCT,2059 - AUTHENTIC VEGETABLES AND FOODS,,,,
1150319865,,La Joya Pigs Feet,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,137 - AUTHENTIC HISPANIC FDS&PRODUCT,2059 - AUTHENTIC VEGETABLES AND FOODS,,,,
1198501908,,Beefeaters Healthy Chicken Wraps,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,020 - DOG TREATS,7195 - DOG TREATS - SNACKS           ,,,,
1198506372,,Beefeaters Sweet Potato Lollypops,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,020 - DOG TREATS,7195 - DOG TREATS - SNACKS           ,,,,
1198507526,,Beefeaters Piggy Bone,Y,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,212 - PET CARE SUPPLIES,8335 - NATURAL TREATS/PIG EARS       ,,,,
1198507597,,Beefeaters Piggy Rope Bone,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,212 - PET CARE SUPPLIES,8335 - NATURAL TREATS/PIG EARS       ,,,,
1198508014,,Chicken Rawhide,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,020 - DOG TREATS,7195 - DOG TREATS - SNACKS           ,,,,
1200000212,,Fruitworks Fruit Punch,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8215 - SOFT DRINK BOTTLE NON-CARB (EXCEPT TEA)                ,,,,
1200001002,,Mountain Dew Pitch Black,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8223 - SFT DRNK 2 LITER BTL CARB INCLUDE GNGR ALE (EXCEPT TEA),,,,
1200001282,,Pepsi Holiday Spice,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8223 - SFT DRNK 2 LITER BTL CARB INCLUDE GNGR ALE (EXCEPT TEA),,,,
1200001299,,Quaker Strawberry Milk Chillers,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4526 - FLAVORED MILK                 ,,,,
1200001365,,Tropicana Sugar Free Fruit Punch,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8215 - SOFT DRINK BOTTLE NON-CARB (EXCEPT TEA)                ,,,,
1200001503,,Pepsi Lime,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8218 - SOFT DRINKS 12&15PK CAN CARB (EXCPT TEA)               ,,,,
1200001993,,Pepsi Jazz Black Cherry French Vanilla,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8223 - SFT DRNK 2 LITER BTL CARB INCLUDE GNGR ALE (EXCEPT TEA),,,,
1200002007,,Diet Pepsi Jazz Strawberries & Cream,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8218 - SOFT DRINKS 12&15PK CAN CARB (EXCPT TEA)               ,,,,
1200002176,,Diet Pepsi Jazz Caramel Cream Soda,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8223 - SFT DRNK 2 LITER BTL CARB INCLUDE GNGR ALE (EXCEPT TEA),,,,
1200002486,,Mountain Dew Game Fuel,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8223 - SFT DRNK 2 LITER BTL CARB INCLUDE GNGR ALE (EXCEPT TEA),,,,
1200002788,,Sierra Mist,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8223 - SFT DRNK 2 LITER BTL CARB INCLUDE GNGR ALE (EXCEPT TEA),,,,
1200002796,,Sierra Mist,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8223 - SFT DRNK 2 LITER BTL CARB INCLUDE GNGR ALE (EXCEPT TEA),,,,
1200002872,,Mountain Dew Supernova,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8218 - SOFT DRINKS 12&15PK CAN CARB (EXCPT TEA)               ,,,,
1200002874,,Sierra Mist Orange,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8218 - SOFT DRINKS 12&15PK CAN CARB (EXCPT TEA)               ,,,,
1200002875,,Sierra Mist Orange,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8218 - SOFT DRINKS 12&15PK CAN CARB (EXCPT TEA)               ,,,,
1200003246,,Mountain Dew Throwback,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8218 - SOFT DRINKS 12&15PK CAN CARB (EXCPT TEA)               ,,,,
1200003909,,Mountain Dew Dark Berry,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8218 - SOFT DRINKS 12&15PK CAN CARB (EXCPT TEA)               ,,,,
1200003920,,Pepsi Next,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8218 - SOFT DRINKS 12&15PK CAN CARB (EXCPT TEA)               ,,,,
1200010204,,Sierra Mist,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8218 - SOFT DRINKS 12&15PK CAN CARB (EXCPT TEA)               ,,,,
1200020289,,SoBe Mr. Green Soda,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8219 - SOFT DRINKS 18/20&24PK CAN CARB (EXCEPT TEA)           ,,,,
1200021421,,Sierra Mist Natural Strawberry Kiwi,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8220 - SOFT DRINKS SINGLE CANS CARB (EXCEPT TEA)              ,,,,
1200024849,,Pepsi Next Paradise Mango,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8218 - SOFT DRINKS 12&15PK CAN CARB (EXCPT TEA)               ,,,,
1200024850,,Pepsi Next Cherry Vanilla,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8218 - SOFT DRINKS 12&15PK CAN CARB (EXCPT TEA)               ,,,,
1200027829,,Mountain Dew Game Fuel,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8218 - SOFT DRINKS 12&15PK CAN CARB (EXCPT TEA)               ,,,,
1200027830,,Mountain Dew Game Fuel,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8218 - SOFT DRINKS 12&15PK CAN CARB (EXCPT TEA)               ,,,,
1200029198,,Diet Mountain Dew Supernova,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8223 - SFT DRNK 2 LITER BTL CARB INCLUDE GNGR ALE (EXCEPT TEA),,,,
1200039174,,Pepsi X-Factor,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8218 - SOFT DRINKS 12&15PK CAN CARB (EXCPT TEA)               ,,,,
1200039176,,Pepsi X Factor,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8223 - SFT DRNK 2 LITER BTL CARB INCLUDE GNGR ALE (EXCEPT TEA),,,,
1200050983,,Toronja Sol Original Grapefruit Soda,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8226 - SFT DRNK SNGL SRV BTL CARB (EXCEPT TEA/GNGR ALE&MIXER) ,,,,
1200050985,,Toronja Sol Grapefruit Soda,Y,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8218 - SOFT DRINKS 12&15PK CAN CARB (EXCPT TEA)               ,,,,
1200058696,,Lipton Brisk Sugar-Free Orangeade,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8223 - SFT DRNK 2 LITER BTL CARB INCLUDE GNGR ALE (EXCEPT TEA),,,,
1200058697,,Lipton Brisk Sugar-Free Orangeade,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8218 - SOFT DRINKS 12&15PK CAN CARB (EXCPT TEA)               ,,,,
1200063869,,Lipton Brisk Peach Iced Tea,Y,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8229 - TEA BOTTLES WITH SWEETENER/SUGAR                       ,,,,
1200081235,,Pepsi Vanilla,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8219 - SOFT DRINKS 18/20&24PK CAN CARB (EXCEPT TEA)           ,,,,
1200081237,,Diet Pepsi Vanilla,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8219 - SOFT DRINKS 18/20&24PK CAN CARB (EXCEPT TEA)           ,,,,
1200081291,,Tropicana Pink Lemonade,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8215 - SOFT DRINK BOTTLE NON-CARB (EXCEPT TEA)                ,,,,
1200081292,,Tropicana Lemonade,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8215 - SOFT DRINK BOTTLE NON-CARB (EXCEPT TEA)                ,,,,
1200081376,,Sierra Mist,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8219 - SOFT DRINKS 18/20&24PK CAN CARB (EXCEPT TEA)           ,,,,
1269621045,,Old Orchard Pineapple Orange Juice,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4541 - DAIRY CASE CITRUS PNCH/OJ SUBS UNDER 50% JCE           ,,,,
1291967407,,Seattle's Best Sleighbell Blend Coffee,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,024 - COFFEE & CREAMERS,5230 - FLAVORED BAG COFFEE           ,,,,
1313000202,,Milk-Bone Small Dog Biscuits,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,020 - DOG TREATS,7182 - DOG BISCUITS - REGULAR        ,,,,
1313000236,,Milk-Bone Flavored Dog Snacks,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,020 - DOG TREATS,7182 - DOG BISCUITS - REGULAR        ,,,,
1313002308,,Milk-Bone Large Flavored Dog Biscuits,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,020 - DOG TREATS,7182 - DOG BISCUITS - REGULAR        ,,,,
1320000454,,Ocean Spray Cranberry Grape Juice 4pk,Y,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,007 - SHELF STABLE JUICE,2045 - CRANAPPLE/CRAN GRAPE JUICE (UNDER 50% JUICE)           ,,,,
1349511341,,Klik Half Gourmet Truffles,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,135 - KOSHER FOODS AND PRODUCTS     ,8278 - KOSHER CANDY                  ,,,,
1396434410,,Oleada Water,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,035 - WATER,3505 - WATER SINGLE                  ,,,,
1400000372,,Borden Premium Egg Nog,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4527 - EGG NOG/BOILED CUSTARD        ,,,,
1400000419,,Borden Skim Chocolate Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4526 - FLAVORED MILK                 ,,,,
1400000425,,Borden Chocolate Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4526 - FLAVORED MILK                 ,,,,
1400000849,,Borden Bulgarian Buttermilk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4525 - BUTTERMILK                    ,,,,
1400000902,,Borden Strawberry Drink,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4543 - DAIRY CASE FRUIT DRINKS (NO JUICE CONTENT)             ,,,,
1400000929,,Borden Sweetened Tea,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4545 - DAIRY CASE TEA WITH SUGAR OR SWEETENER                 ,,,,
1400000979,,Borden 100% Pure Orange Juice,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4539 - DAIRY CASE 100% PURE JUICE - OJ                        ,,,,
1400000987,,Borden Orange Drink,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4543 - DAIRY CASE FRUIT DRINKS (NO JUICE CONTENT)             ,,,,
1400000996,,Borden Egg Nog,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4527 - EGG NOG/BOILED CUSTARD        ,,,,
1400001153,,Borden Pink Lemonade Drink,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4543 - DAIRY CASE FRUIT DRINKS (NO JUICE CONTENT)             ,,,,
1400001297,,Borden Premium Egg Nog,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4527 - EGG NOG/BOILED CUSTARD        ,,,,
1400001310,,Borden Egg Nog,Y,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4527 - EGG NOG/BOILED CUSTARD        ,,,,
1410008747,,Goldfish 100 Calories Xtra Cheddar,Y,01 - GROCERY        ,01 - GROCERY        ,60 - CKY/CRKR/SNK   ,053 - COOKIES                       ,8320 - WELLNESS/PORTION CONTROL      ,,,,
1410009008,,Pepperidge Farm Dark Chocolate Mint Milano Cookies,N,01 - GROCERY        ,01 - GROCERY        ,60 - CKY/CRKR/SNK   ,053 - COOKIES                       ,5417 - PREMIUM COOKIES (EX: PEPPERIDGE FARM/ARCHWAY)          ,,,,
1410009344,,Pepperidge Farm Chocolate Cream Petite Pirouette,N,01 - GROCERY        ,01 - GROCERY        ,60 - CKY/CRKR/SNK   ,053 - COOKIES                       ,5417 - PREMIUM COOKIES (EX: PEPPERIDGE FARM/ARCHWAY)          ,,,,
1410009345,,Pepperidge Farm Chocolate Hazelnut Pirouette,N,01 - GROCERY        ,01 - GROCERY        ,60 - CKY/CRKR/SNK   ,053 - COOKIES                       ,5417 - PREMIUM COOKIES (EX: PEPPERIDGE FARM/ARCHWAY)          ,,,,
1410009590,,Pepperidge Farm Oatmeal Chocolate Drizzle Cookies,N,01 - GROCERY        ,01 - GROCERY        ,60 - CKY/CRKR/SNK   ,053 - COOKIES                       ,5417 - PREMIUM COOKIES (EX: PEPPERIDGE FARM/ARCHWAY)          ,,,,
1450004780,,Freshlike White Corn,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,002 - CAN VEGETABLES - SHELF STABLE,2060 - CORN                          ,,,,
1450004806,,Freshlike Gold & White Corn,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,002 - CAN VEGETABLES - SHELF STABLE,2060 - CORN                          ,,,,
1480064515,,Hawaiian Punch Fruit Juicy Lemonade,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,007 - SHELF STABLE JUICE,2065 - FRUIT DRINKS: CANNED & GLASS (UNDER 10% JUICE)         ,,,,
1570012849,,Meadow Gold Skim Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
1570013202,,Dpur Half & Half,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,8296 - HALF & HALF                   ,,,,
